Date,Open,High,Low,Close,Adj Close,Volume,SMA_5,EMA_5,MACD,MACD_SIGNAL,MACD_HIST,RSI,BB_UPPER,BB_LOWER,BB_MIDDLE,OBV,ADX,DMP,DMN
2022-07-19,115.7,118.95,114.03,118.21,118.21,60990000,113.31,114.44,0.04,-0.83,0.86,76.4,118.39,105.52,111.95,2971996900.0,11.77,26.09,21.15
2022-07-20,118.62,123.48,118.32,122.77,122.77,71268300,115.78,117.22,0.81,-0.5,1.31,84.3,120.45,104.87,112.66,3043265200.0,12.49,30.55,19.58
2022-07-21,123.2,124.85,121.26,124.63,124.63,60239900,118.58,119.69,1.56,-0.09,1.64,86.59,122.62,104.27,113.44,3103505100.0,13.38,30.94,18.56
2022-07-22,125.01,125.5,121.35,122.42,122.42,51463800,120.36,120.6,1.95,0.32,1.63,71.17,123.9,103.99,113.94,3052041300.0,14.32,30.02,17.44
2022-07-25,122.7,123.64,120.03,121.14,121.14,50221300,121.83,120.78,2.13,0.68,1.45,63.05,124.57,103.78,114.17,3001820000.0,14.81,28.41,18.47
2022-07-26,115.79,118.15,114.53,114.81,114.81,67075100,121.15,118.79,1.74,0.89,0.85,36.96,124.64,103.87,114.25,2934744900.0,13.9,25.69,24.66
2022-07-27,117.31,121.9,117.16,120.97,120.97,61582000,120.79,119.52,1.91,1.1,0.81,58.07,125.21,104.65,114.93,2996326900.0,13.78,28.4,22.21
2022-07-28,121.57,122.84,118.08,122.28,122.28,82245500,120.32,120.44,2.12,1.3,0.82,61.49,125.97,105.24,115.6,3078572400.0,13.84,27.82,20.72
2022-07-29,134.9,137.65,132.41,134.95,134.95,148892900,122.83,125.28,3.28,1.7,1.58,80.63,129.54,104.53,117.04,3227465300.0,15.83,40.79,16.79
2022-08-01,134.96,138.83,133.51,135.39,135.39,76846900,125.68,128.65,4.18,2.19,1.99,81.04,132.68,103.98,118.33,3304312200.0,17.79,39.57,15.69
2022-08-02,134.72,137.44,134.09,134.16,134.16,61922400,129.55,130.48,4.74,2.7,2.04,75.47,135.08,103.64,119.36,3242389800.0,19.6,37.87,15.02
2022-08-03,136.21,140.49,136.05,139.52,139.52,71827800,133.26,133.5,5.56,3.27,2.28,82.15,138.43,102.82,120.62,3314217600.0,21.59,38.7,13.81
2022-08-04,140.58,143.56,139.55,142.57,142.57,70585000,137.32,136.52,6.37,3.89,2.48,85.05,142.0,101.86,121.93,3384802600.0,23.71,40.64,13.09
2022-08-05,140.1,142.86,139.6,140.8,140.8,50686900,138.49,137.95,6.8,4.47,2.32,76.09,144.63,101.76,123.2,3334115700.0,25.68,38.88,12.52
2022-08-08,142.05,144.23,138.29,139.41,139.41,52229000,139.29,138.43,6.95,4.97,1.98,68.96,146.44,102.71,124.58,3281886700.0,27.63,37.64,11.54
2022-08-09,138.05,138.95,136.21,137.83,137.83,40434700,140.03,138.23,6.85,5.35,1.51,60.86,147.41,104.61,126.01,3241452000.0,28.83,36.0,13.87
2022-08-10,142.9,144.6,141.01,142.69,142.69,54773800,140.66,139.72,7.09,5.7,1.4,73.04,148.94,106.31,127.62,3296225800.0,30.51,40.28,12.62
2022-08-11,143.86,144.49,139.76,140.64,140.64,44867300,140.27,140.03,7.03,5.96,1.07,62.74,149.65,108.6,129.13,3251358500.0,31.71,37.72,13.5
2022-08-12,142.05,143.57,140.12,143.55,143.55,47643500,140.82,141.2,7.14,6.2,0.94,70.2,150.76,110.49,130.63,3299002000.0,32.82,35.93,12.85
2022-08-15,142.8,143.76,141.49,143.18,143.18,39014600,141.58,141.86,7.11,6.38,0.73,68.03,151.37,112.82,132.1,3259987400.0,33.88,35.03,12.43
2022-08-16,143.91,146.57,142.0,144.78,144.78,59102900,142.97,142.83,7.14,6.53,0.61,72.6,152.35,114.5,133.42,3319090300.0,35.17,36.78,11.61
2022-08-17,142.69,143.38,140.78,142.1,142.1,48149800,142.85,142.59,6.86,6.6,0.26,55.89,153.01,115.77,134.39,3270940500.0,35.96,34.62,12.72
2022-08-18,141.32,142.77,140.38,142.3,142.3,37458700,143.18,142.49,6.59,6.6,-0.01,56.82,153.63,116.92,135.27,3308399200.0,36.56,33.36,12.87
2022-08-19,140.47,141.11,137.91,138.23,138.23,47792800,142.12,141.07,5.97,6.47,-0.5,37.02,153.48,118.65,136.07,3260606400.0,36.29,31.13,15.78
2022-08-22,135.72,136.32,132.85,133.22,133.22,50461500,140.13,138.45,5.02,6.18,-1.16,24.1,152.76,120.58,136.67,3210144900.0,34.61,28.6,22.14
2022-08-23,133.41,134.99,132.95,133.62,133.62,36252100,137.89,136.84,4.25,5.79,-1.55,26.66,150.32,124.9,137.61,3246397000.0,33.04,27.68,21.43
2022-08-24,132.75,135.47,132.1,133.8,133.8,38627000,136.23,135.83,3.61,5.36,-1.75,28.02,148.62,127.88,138.25,3285024000.0,31.36,26.18,21.63
2022-08-25,135.26,137.42,134.28,137.28,137.28,37496300,135.23,136.31,3.34,4.95,-1.61,50.32,146.38,131.63,139.0,3322520300.0,30.23,27.81,20.36
2022-08-26,136.55,137.83,130.5,130.75,130.75,53322700,133.73,134.46,2.58,4.48,-1.9,29.14,146.83,130.76,138.79,3269197600.0,28.18,24.65,23.91
2022-08-29,129.9,131.95,128.77,129.79,129.79,48101600,133.05,132.9,1.87,3.96,-2.08,27.05,147.35,129.67,138.51,3221096000.0,26.46,23.4,25.45
2022-08-30,131.25,132.07,126.85,128.73,128.73,49203000,132.07,131.51,1.22,3.41,-2.19,24.61,147.89,128.59,138.24,3171893000.0,25.3,21.49,26.38
2022-08-31,129.45,130.59,126.74,126.77,126.77,53648700,130.66,129.93,0.53,2.83,-2.3,20.37,148.44,126.76,137.6,3118244300.0,24.25,20.17,24.94
2022-09-01,126.0,128.02,123.66,127.82,127.82,56636100,128.77,129.23,0.07,2.28,-2.21,28.61,148.25,125.48,136.86,3174880400.0,23.94,18.78,28.11
2022-09-02,129.5,131.38,126.39,127.51,127.51,57429800,128.12,128.65,-0.32,1.76,-2.08,27.56,148.12,124.28,136.2,3117450600.0,22.71,22.6,25.9
2022-09-06,127.92,128.62,124.74,126.11,126.11,43888600,127.39,127.81,-0.73,1.26,-1.99,22.82,148.13,122.94,135.53,3073562000.0,21.94,21.2,26.92
2022-09-07,126.12,129.82,125.4,129.48,129.48,47900300,127.54,128.36,-0.77,0.86,-1.63,49.14,147.94,122.3,135.12,3121462300.0,20.9,21.62,25.03
2022-09-08,127.72,130.28,127.1,129.82,129.82,43988500,128.15,128.85,-0.77,0.53,-1.3,51.24,147.0,121.95,134.47,3165450800.0,19.8,21.25,23.73
2022-09-09,130.91,133.69,130.76,133.27,133.27,49387600,129.24,130.32,-0.49,0.33,-0.81,67.98,146.31,121.9,134.11,3214838400.0,18.87,25.5,22.22
2022-09-12,134.1,136.49,134.0,136.45,136.45,53826900,131.03,132.37,-0.0,0.26,-0.26,77.06,145.23,122.27,133.75,3268665300.0,18.64,28.81,21.02
2022-09-13,131.01,131.4,126.27,126.82,126.82,72694000,131.17,130.52,-0.39,0.13,-0.52,37.17,143.93,121.94,132.93,3195971300.0,18.0,24.35,29.54
2022-09-14,127.36,128.84,126.33,128.55,128.55,45316800,130.98,129.86,-0.56,-0.01,-0.55,43.71,141.82,122.43,132.12,3241288100.0,17.4,23.38,28.37
2022-09-15,127.38,130.37,125.5,126.28,126.28,52887200,130.27,128.67,-0.86,-0.18,-0.68,37.34,140.18,122.48,131.33,3188400900.0,16.47,24.0,26.2
2022-09-16,122.78,123.87,120.7,123.53,123.53,115667800,128.33,126.96,-1.31,-0.4,-0.9,30.58,138.33,122.46,130.39,3072733100.0,16.56,21.93,31.35
2022-09-19,122.16,124.71,121.8,124.66,124.66,47279700,125.97,126.19,-1.55,-0.63,-0.92,36.48,137.16,122.27,129.71,3120012800.0,16.42,22.25,29.91
2022-09-20,123.35,124.4,121.14,122.19,122.19,47698400,125.04,124.86,-1.92,-0.89,-1.03,29.61,137.1,121.22,129.16,3072314400.0,16.43,20.99,29.27
2022-09-21,122.49,123.76,118.45,118.54,118.54,58498900,123.04,122.75,-2.48,-1.21,-1.27,21.96,137.32,119.5,128.41,3013815500.0,16.94,19.22,31.08
2022-09-22,117.08,118.79,116.26,117.31,117.31,55229200,121.25,120.94,-2.99,-1.57,-1.43,19.8,137.35,117.81,127.58,2958586300.0,17.79,18.42,33.38
2022-09-23,116.0,116.05,112.06,113.78,113.78,65126700,119.3,118.55,-3.64,-1.98,-1.66,14.65,136.86,115.96,126.41,2893459600.0,19.22,16.86,37.33
2022-09-26,113.3,117.34,113.13,115.15,115.15,62723300,117.39,117.42,-3.99,-2.38,-1.61,24.22,136.96,114.3,125.63,2956182900.0,20.15,17.8,34.78
2022-09-27,117.2,118.32,113.05,114.41,114.41,60094700,115.84,116.42,-4.28,-2.76,-1.52,22.51,137.01,112.71,124.86,2896088200.0,20.72,17.87,31.85
2022-09-28,114.38,118.7,113.8,118.01,118.01,55763800,115.73,116.95,-4.18,-3.05,-1.13,45.74,136.69,111.96,124.32,2951852000.0,21.13,17.08,29.38
2022-09-29,115.6,116.07,113.06,114.8,114.8,58969700,115.23,116.23,-4.3,-3.3,-1.0,34.29,136.7,110.75,123.72,2892882300.0,21.65,15.75,28.25
2022-09-30,114.08,116.92,112.84,113.0,113.0,59479600,115.07,115.15,-4.49,-3.54,-0.96,29.17,136.62,109.35,122.98,2833402700.0,21.84,16.08,26.42
2022-10-03,113.58,116.91,112.45,115.88,115.88,50941900,115.22,115.4,-4.36,-3.7,-0.66,45.46,136.21,108.6,122.4,2884344600.0,22.1,14.94,25.17
2022-10-04,119.89,123.0,119.79,121.09,121.09,62812600,116.56,117.29,-3.8,-3.72,-0.08,64.12,135.86,108.44,122.15,2947157200.0,20.55,22.6,22.44
2022-10-05,118.58,121.75,117.69,120.95,120.95,48217500,117.14,118.51,-3.32,-3.64,0.32,63.39,135.02,108.43,121.72,2898939700.0,19.57,21.19,24.27
2022-10-06,120.77,121.53,119.5,120.3,120.3,42253800,118.24,119.11,-2.96,-3.5,0.54,59.47,134.02,108.48,121.25,2856685900.0,18.65,20.5,23.48
2022-10-07,118.0,118.17,113.88,114.56,114.56,54678000,118.56,117.59,-3.1,-3.42,0.32,35.34,132.13,108.5,120.31,2802007900.0,19.01,18.45,29.87
2022-10-10,115.1,116.25,112.43,113.67,113.67,42339700,118.11,116.28,-3.25,-3.39,0.14,32.76,128.72,109.62,119.17,2759668200.0,19.6,17.35,30.36
2022-10-11,112.71,115.48,110.39,112.21,112.21,56432200,116.34,114.93,-3.44,-3.4,-0.04,28.5,127.78,109.11,118.44,2703236000.0,20.5,15.97,31.13
2022-10-12,112.49,113.83,111.4,112.9,112.9,45728700,114.73,114.25,-3.5,-3.42,-0.08,33.6,126.05,109.27,117.66,2748964700.0,21.33,15.34,29.91
2022-10-13,107.88,113.44,105.35,112.53,112.53,86868100,113.17,113.68,-3.54,-3.44,-0.09,32.07,124.65,109.3,116.97,2662096600.0,23.02,13.45,35.44
2022-10-14,114.1,114.96,106.6,106.9,106.9,67737300,111.64,111.42,-3.97,-3.55,-0.42,17.17,124.38,107.91,116.14,2594359300.0,24.09,14.02,31.17
2022-10-17,110.11,114.19,110.09,113.79,113.79,62782000,111.67,112.21,-3.72,-3.58,-0.14,51.58,122.89,108.3,115.6,2657141300.0,25.08,12.59,27.99
2022-10-18,119.06,119.52,114.79,116.36,116.36,65607400,112.5,113.59,-3.28,-3.52,0.25,59.44,121.96,108.65,115.31,2722748700.0,24.37,18.97,25.77
2022-10-19,114.71,116.59,113.22,115.07,115.07,47198100,112.93,114.09,-2.99,-3.42,0.42,53.95,121.62,108.65,115.13,2675550600.0,24.02,18.07,26.77
2022-10-20,113.83,118.24,113.51,115.25,115.25,48795100,113.47,114.47,-2.72,-3.28,0.56,54.68,121.44,108.62,115.03,2724345700.0,23.23,19.2,24.96
2022-10-21,114.79,119.59,114.5,119.32,119.32,55660500,115.96,116.09,-2.15,-3.05,0.9,68.71,121.95,108.66,115.31,2780006200.0,22.15,19.73,23.15
2022-10-24,119.98,120.39,116.57,119.82,119.82,49531500,117.16,117.33,-1.64,-2.77,1.13,70.13,122.47,108.61,115.54,2829537700.0,20.92,19.8,21.87
2022-10-25,119.65,121.32,118.95,120.6,120.6,50934600,118.01,118.42,-1.16,-2.45,1.29,72.56,123.1,108.6,115.85,2880472300.0,19.53,20.49,21.09
2022-10-26,116.0,119.35,114.76,115.66,115.66,68802300,118.13,117.5,-1.17,-2.19,1.02,44.15,122.91,108.56,115.73,2811670000.0,19.23,18.72,25.47
2022-10-27,113.92,114.12,109.77,110.96,110.96,129605400,117.27,115.32,-1.53,-2.06,0.53,30.12,123.01,108.07,115.54,2682064600.0,19.87,17.11,30.56
2022-10-28,97.91,103.96,97.66,103.41,103.41,223133400,114.09,111.35,-2.41,-2.13,-0.28,18.39,124.17,105.95,115.06,2458931200.0,21.92,14.16,41.0
2022-10-31,103.56,104.87,100.74,102.44,102.44,99251400,110.61,108.38,-3.14,-2.33,-0.81,17.31,125.01,103.76,114.39,2359679800.0,23.59,14.59,38.76
2022-11-01,103.99,104.58,96.06,96.79,96.79,153370000,105.85,104.52,-4.13,-2.69,-1.44,12.11,125.82,100.53,113.17,2206309800.0,25.58,13.01,40.51
2022-11-02,97.32,97.74,92.01,92.12,92.12,135761800,101.14,100.38,-5.23,-3.2,-2.03,9.25,126.84,96.63,111.73,2070548000.0,27.75,12.06,42.7
2022-11-03,92.47,93.5,89.02,89.3,89.3,136683300,96.81,96.69,-6.25,-3.81,-2.44,7.85,127.63,92.73,110.18,1933864700.0,29.98,11.37,44.09
2022-11-04,91.49,92.44,88.04,90.98,90.98,129101300,94.33,94.79,-6.85,-4.42,-2.44,17.19,128.21,89.8,109.0,2062966000.0,32.12,10.72,42.84
2022-11-07,91.95,92.1,89.04,90.53,90.53,77495700,91.94,93.37,-7.28,-4.99,-2.29,16.63,128.52,87.17,107.85,1985470300.0,34.11,10.27,41.07
2022-11-08,90.79,91.72,88.23,89.98,89.98,88703400,90.58,92.24,-7.58,-5.51,-2.07,15.83,128.7,84.77,106.74,1896766900.0,36.02,9.78,40.21
2022-11-09,89.47,89.48,85.87,86.14,86.14,90796200,89.39,90.21,-8.03,-6.01,-2.02,11.17,128.91,81.89,105.4,1805970700.0,37.98,9.21,41.2
2022-11-10,92.94,98.69,91.65,96.63,96.63,173414900,90.85,92.35,-7.46,-6.3,-1.15,55.69,128.17,81.04,104.6,1979385600.0,37.28,19.44,34.63
2022-11-11,97.88,101.19,96.66,100.79,100.79,111590500,92.81,95.16,-6.59,-6.36,-0.23,64.51,127.89,80.7,104.3,2090976100.0,36.08,21.52,32.6
2022-11-14,98.77,100.12,97.29,98.49,98.49,99533100,94.41,96.27,-6.02,-6.29,0.27,56.71,126.84,80.23,103.53,1991443000.0,34.96,20.52,31.09
2022-11-15,103.21,103.79,97.34,98.94,98.94,111336300,96.2,97.16,-5.47,-6.13,0.66,57.95,125.28,80.05,102.66,2102779300.0,33.14,23.58,28.48
2022-11-16,96.85,98.49,95.54,97.12,97.12,87958800,98.39,97.15,-5.12,-5.92,0.81,50.61,123.75,79.77,101.76,2014820500.0,31.74,22.51,29.59
2022-11-17,95.37,96.97,94.03,94.85,94.85,82617900,98.04,96.38,-4.97,-5.73,0.77,42.25,122.02,79.47,100.74,1932202600.0,30.69,21.55,30.42
2022-11-18,95.95,95.99,92.48,94.14,94.14,72428200,96.71,95.63,-4.85,-5.56,0.71,39.69,119.13,79.84,99.48,1859774400.0,29.97,20.48,31.1
2022-11-21,93.97,95.02,90.59,92.46,92.46,84330300,95.5,94.58,-4.83,-5.41,0.58,33.66,115.6,80.63,98.12,1775444100.0,29.6,19.18,31.83
2022-11-22,92.62,93.35,90.87,93.2,93.2,62192000,94.35,94.12,-4.71,-5.27,0.56,38.78,110.95,82.54,96.75,1837636100.0,29.26,18.48,30.66
2022-11-23,93.24,94.58,92.83,94.13,94.13,59414700,93.76,94.12,-4.48,-5.11,0.63,45.41,106.94,84.4,95.67,1897050800.0,28.6,19.88,29.83
2022-11-25,93.79,94.43,93.07,93.41,93.41,35088600,93.47,93.88,-4.31,-4.95,0.64,41.1,103.64,85.95,94.79,1861962200.0,27.98,19.44,29.17
2022-11-28,93.93,96.4,93.43,93.95,93.95,74943100,93.43,93.91,-4.09,-4.78,0.69,45.91,102.23,86.41,94.32,1936905300.0,26.84,21.76,27.71
2022-11-29,94.04,94.41,91.44,92.42,92.42,65567300,93.42,93.41,-3.99,-4.62,0.64,35.61,100.83,86.81,93.82,1871338000.0,26.21,20.66,29.7
2022-11-30,92.47,96.54,91.53,96.54,96.54,102805800,94.09,94.45,-3.53,-4.4,0.87,63.31,100.8,86.82,93.81,1974143800.0,25.01,22.5,27.2
2022-12-01,96.99,97.23,94.92,95.5,95.5,68488000,94.36,94.8,-3.22,-4.17,0.95,55.74,100.96,86.99,93.98,1905655800.0,23.71,22.8,26.1
2022-12-02,94.48,95.36,93.78,94.13,94.13,72496400,94.51,94.58,-3.05,-3.94,0.9,46.58,100.86,87.57,94.22,1833159400.0,22.77,22.09,27.36
2022-12-05,93.05,94.06,90.82,91.01,91.01,71535500,93.92,93.39,-3.13,-3.78,0.65,31.73,100.86,87.58,94.22,1761623900.0,22.58,20.74,31.13
2022-12-06,90.5,91.04,87.9,88.25,88.25,75503600,93.09,91.68,-3.37,-3.7,0.33,23.46,101.07,87.14,94.1,1686120300.0,22.97,19.53,34.75
2022-12-07,88.34,89.89,87.48,88.46,88.46,68086900,91.47,90.6,-3.51,-3.66,0.15,25.31,101.2,86.86,94.03,1754207200.0,23.41,18.63,33.95
2022-12-08,89.24,90.86,87.88,90.35,90.35,73305900,90.44,90.52,-3.43,-3.61,0.19,41.29,100.68,87.8,94.24,1827513100.0,23.48,19.44,31.99
2022-12-09,88.9,90.3,88.63,89.09,89.09,67398500,89.43,90.04,-3.42,-3.58,0.15,35.04,100.58,87.15,93.86,1760114600.0,23.55,18.76,30.88
2022-12-12,89.21,90.58,87.87,90.55,90.55,61999800,89.34,90.21,-3.27,-3.51,0.25,46.72,99.4,87.3,93.35,1822114400.0,23.78,17.72,30.72
2022-12-13,95.23,96.25,90.52,92.49,92.49,100212000,90.19,90.97,-2.95,-3.4,0.45,58.97,98.63,87.47,93.05,1922326400.0,22.14,26.85,27.27
2022-12-14,92.5,93.46,89.87,91.58,91.58,70298000,90.81,91.17,-2.74,-3.27,0.53,51.96,97.59,87.77,92.68,1852028400.0,20.79,24.96,26.62
2022-12-15,89.89,89.97,87.47,88.45,88.45,84802900,90.43,90.27,-2.8,-3.18,0.38,34.4,97.04,87.45,92.25,1767225500.0,20.15,22.96,29.16
2022-12-16,88.27,89.35,86.73,87.86,87.86,146144100,90.19,89.46,-2.86,-3.11,0.26,31.86,96.9,86.9,91.9,1621081400.0,19.74,21.77,29.11
2022-12-19,87.51,87.63,84.51,84.92,84.92,83531500,89.06,87.95,-3.1,-3.11,0.01,21.83,97.17,85.7,91.44,1537549900.0,19.89,20.31,31.6
2022-12-20,85.33,86.61,84.33,85.19,85.19,74348300,87.6,87.03,-3.24,-3.14,-0.1,24.55,97.39,84.75,91.07,1611898200.0,20.06,19.36,30.49
2022-12-21,86.18,87.23,85.21,86.77,86.77,59267200,86.64,86.94,-3.18,-3.15,-0.04,39.89,97.26,84.25,90.75,1671165400.0,19.99,19.84,29.18
2022-12-22,85.52,85.68,82.25,83.79,83.79,81431300,85.71,85.89,-3.34,-3.19,-0.16,26.97,97.21,83.26,90.24,1589734100.0,20.62,17.99,32.56
2022-12-23,83.25,85.78,82.93,85.25,85.25,57433700,85.18,85.68,-3.31,-3.21,-0.1,39.06,96.97,82.69,89.83,1647167800.0,21.17,17.13,30.62
2022-12-27,84.97,85.35,83.0,83.04,83.04,57284000,84.81,84.8,-3.43,-3.25,-0.17,29.74,96.74,81.83,89.28,1589883800.0,21.67,16.27,29.09
2022-12-28,82.8,83.48,81.69,81.82,81.82,58228600,84.13,83.81,-3.57,-3.32,-0.26,25.54,96.73,80.77,88.75,1531655200.0,22.46,15.62,30.83
2022-12-29,82.87,84.55,82.55,84.18,84.18,54995900,83.62,83.93,-3.46,-3.35,-0.11,44.5,95.49,80.77,88.13,1586651100.0,22.71,17.06,28.95
2022-12-30,83.12,84.05,82.47,84.0,84.0,62401200,83.66,83.95,-3.35,-3.35,-0.0,43.45,94.3,80.82,87.56,1524249900.0,22.95,16.39,27.99
